Published,Type,Conference,Title,Speaker,Duration,DurationInMinutes,Link
7 months ago,talk,NDC Oslo 2022,Social Anxiety 2.0,Dennie Declercq & Stacy Cashmore,5:01:54,302,https://youtube.com/watch?v=0NzmUgkbpwo
7 months ago,talk,NDC Oslo 2022,How to Build a Quokkabot,Amy Kapernick,58:43,59,https://youtube.com/watch?v=8SyCPmB6LA8
7 months ago,talk,NDC Oslo 2022,Help! We’re inheriting a large F# application,Matias Pettersen & Teodor Ande Elstad,53:41,54,https://youtube.com/watch?v=eClCqGs02Qk
7 months ago,talk,NDC Oslo 2022,Best-practices for securing your Azure Container Services,Sjoukje Zaal,47:11,47,https://youtube.com/watch?v=IUN3m3K-6nY
7 months ago,talk,NDC Oslo 2022,"Dungeons, Dragons, and Graph Databases",Guy Royse,1:01:23,61,https://youtube.com/watch?v=FKBh2SaQXUE
7 months ago,talk,NDC Oslo 2022,"Death to Latency: Building Reactive, Cloud Native Apps with Akka.NET",Aaron Stannard,58:08,58,https://youtube.com/watch?v=EgKg0QvvlDk
7 months ago,talk,NDC Oslo 2022,Web3 is a pyramid of dumpster fires,Odin Standal,47:28,47,https://youtube.com/watch?v=07ceY-VKsvw
7 months ago,talk,NDC Oslo 2022,Lean & Lego: Building the Millennium Falcon Redux,James Lewis,56:00,56,https://youtube.com/watch?v=L8-_rtdHn08
7 months ago,talk,NDC Oslo 2022,How I designed the most efficient deepfake detector in the world with $100,Mathis Hammel,46:39,47,https://youtube.com/watch?v=-X-Q1pLcR2c
7 months ago,talk,NDC Oslo 2022,Embracing gRPC in .NET,Irina Scurtu,59:49,60,https://youtube.com/watch?v=woevAXKb6U4
7 months ago,talk,NDC Oslo 2022,Fun with Algorithms,Tess Ferrandez-Norlander,51:24,51,https://youtube.com/watch?v=QozjqbNhTVQ
7 months ago,talk,NDC Oslo 2022,Effective testing in microservice systems,Christian Horsdal,59:53,60,https://youtube.com/watch?v=8XbuJ_DczL8
7 months ago,talk,NDC Oslo 2022,Domain-Driven Design & Team Topologies For Product-led Organizations,Nick Tune,49:24,49,https://youtube.com/watch?v=dwtVgOvGcQg
7 months ago,talk,NDC Oslo 2022,Observable Web Applications,Todd Gardner,58:38,59,https://youtube.com/watch?v=sfrEc2UGWTY
7 months ago,talk,NDC Oslo 2022,The Problems Micro Frontends Won't Solve That No One Wants to Talk About,Jennifer Wadella,45:18,45,https://youtube.com/watch?v=KfezmwfTu7Y
7 months ago,talk,NDC Oslo 2022,Exploring Source Generators,Martin Ullrich,53:32,54,https://youtube.com/watch?v=_zjv0CHf--4
7 months ago,talk,NDC Oslo 2022,Dealing with eventual consistency,Dennis van der Stelt,51:00,51,https://youtube.com/watch?v=Wy-BmhB6ty4
7 months ago,talk,NDC Oslo 2022,Turning Dreaming into Doing - A Life Manual for Nerds,Lars Klint,1:00:10,60,https://youtube.com/watch?v=c2AmXSoZAQ8
7 months ago,talk,NDC Oslo 2022,Applied Functional Programming in Computational Genomics,Jamie Dixon,52:33,53,https://youtube.com/watch?v=ETLt8I57YyM
7 months ago,talk,NDC Oslo 2022,Change wings on the fly,Tatiana Kolesnikova,44:33,45,https://youtube.com/watch?v=3Qy3ReRcGes
7 months ago,talk,NDC Oslo 2022,OAuth – the good Parts,Anders Abel,57:06,57,https://youtube.com/watch?v=9_UotaUwARU
7 months ago,talk,NDC Oslo 2022,Count-min Sketch to Infinity,Steve Lorello,1:00:16,60,https://youtube.com/watch?v=Okdjn7o4q8E
7 months ago,talk,NDC Oslo 2022,Consuming GraphQL using C#,Brandon Minnick,50:06,50,https://youtube.com/watch?v=grZdypDLibs
7 months ago,talk,NDC Oslo 2022,At Least Once,Ian Cooper,1:01:36,62,https://youtube.com/watch?v=_9ULo-F4nmE
7 months ago,talk,NDC Oslo 2022,The Future of Energy,Richard Campbell,55:33,56,https://youtube.com/watch?v=TPSxnrkaFGo
7 months ago,talk,NDC Oslo 2022,"GitHub Copilot, using AI to help you learn, code, and build",Michelle Mannering,59:35,60,https://youtube.com/watch?v=15k1HEBHYXc
7 months ago,talk,NDC Oslo 2022,The Curious Incident in your Software in the Day-Time,Liam Westley,57:07,57,https://youtube.com/watch?v=mx3laBpmH8k
7 months ago,talk,NDC Oslo 2022,Defensive Coding Bootcamp - ,Heather Downing,45:05,45,https://youtube.com/watch?v=dEgjYMrt38A
7 months ago,talk,NDC Oslo 2022,Advanced API and Integration Problems & Patterns,Udi Dahan,1:02:09,62,https://youtube.com/watch?v=vNouCMGP1eE
7 months ago,talk,NDC Oslo 2022,Why you shouldn't trust me,Keerthana Ganesh & Shubham Patil,50:53,51,https://youtube.com/watch?v=D393nI_KM8s
7 months ago,talk,NDC Oslo 2022,The Modern Trolley Problem - Responsible AI Principals,Michelle Sandford,1:02:23,62,https://youtube.com/watch?v=vQEYH4HhQog
7 months ago,talk,NDC Oslo 2022,Shrink The Web: How To Get Happier By Removing Crap,Lemon 🍋,1:00:51,61,https://youtube.com/watch?v=GSUUHTOGYjA
7 months ago,talk,NDC Oslo 2022,Share Pie: The DDD Treasure Hidden in Plain Sight,Nick Tune,45:12,45,https://youtube.com/watch?v=xi-zv3dRWfk
7 months ago,talk,NDC Oslo 2022,Secret Management: The Soft Way,Lian Li,1:01:49,62,https://youtube.com/watch?v=0xSmlVBhEFs
7 months ago,talk,NDC Oslo 2022,"How our critical systems fail, and what we do about it",Simon Randby & Fredrik Bekkevold,53:06,53,https://youtube.com/watch?v=DmpIhFNjv-0
7 months ago,talk,NDC Oslo 2022,The Metaverse and the location problem,Scott Leaman,56:44,57,https://youtube.com/watch?v=zTbF919UAZk
8 months ago,talk,NDC Oslo 2022,Take control of your cloud environment using IaC with Pulumi,Tomas Jansson,58:26,58,https://youtube.com/watch?v=_D1qLdhuuAU
8 months ago,talk,NDC Oslo 2022,Serverless GraphQL in .NET with Azure Functions and Hot Chocolate,Michael Staib,1:01:55,62,https://youtube.com/watch?v=1zaJ7PiSfW4
8 months ago,talk,NDC Oslo 2022,Reducing the environmental footprint in nautical transport with F# & Serverless,Roman Provazník,57:07,57,https://youtube.com/watch?v=SXdNqRwEwDU
8 months ago,talk,NDC Oslo 2022,"Look ma, no hands! - How to program without using your hands",Peder Voldnes Langdal,13:42,14,https://youtube.com/watch?v=QGvzQSKprzM
8 months ago,talk,NDC Oslo 2022,How to Manage your Ducks: Being a More Sustainable You,Amy Kapernick,15:15,15,https://youtube.com/watch?v=bITu4GncVQc
8 months ago,talk,NDC Oslo 2022,Death to Test Environments,Nikolai Norman Andersen,11:20,11,https://youtube.com/watch?v=ZToDbkFyAto
8 months ago,talk,NDC Oslo 2022,Building Operable Software with TDD (but not the way you think),Martin Thwaites,51:54,52,https://youtube.com/watch?v=yVQMnQKSsh4
8 months ago,talk,NDC Oslo 2022,Betting the company on Clojure,Erik Assum,17:00,17,https://youtube.com/watch?v=CeSo8oax4f4
8 months ago,talk,NDC Oslo 2022,“Wouldn’t it be cool…” and other bad design approaches,Billy Hollis,1:00:32,61,https://youtube.com/watch?v=o4mVlUY-TvI
8 months ago,talk,NDC Oslo 2022,Web performance APIs you (probably) didn't know existed,Matheus Albuquerque,59:07,59,https://youtube.com/watch?v=bC4ZNsc97Xk
8 months ago,talk,NDC Oslo 2022,Testing Web Applications with Playwright,Debbie O'Brien,50:49,51,https://youtube.com/watch?v=kbTohfkZAMA
8 months ago,talk,NDC Oslo 2022,I ♥️ Form Controls!,David Benson,42:04,42,https://youtube.com/watch?v=myR2MfcBvr0
8 months ago,talk,NDC Oslo 2022,Down-to-Earth Cloud Scaling,Meg Gotshall,45:49,46,https://youtube.com/watch?v=13nAqyGI7lw
8 months ago,talk,NDC Oslo 2022,Death by downtime,Dag Helge Østerhagen & Rune Andreas Grimstad,57:19,57,https://youtube.com/watch?v=LEMVBxkJ-9g
8 months ago,talk,NDC Oslo 2022,Keynote: Managing the Burnout Burndown,Anjuan Simmons,54:34,55,https://youtube.com/watch?v=p0oTrCZ5acE
8 months ago,talk,NDC TechTown 2022,Keynote: Abstraction Patterns,Kate Gregory,1:02:42,63,https://youtube.com/watch?v=rfIX0FzKHF0
8 months ago,talk,NDC TechTown 2022,Thinking Erlang in a connected world,Ali Sabil,1:03:17,63,https://youtube.com/watch?v=cPbikKfDBNg
8 months ago,talk,NDC TechTown 2022,Package management in C++,Mikhail Svetkin,1:00:37,61,https://youtube.com/watch?v=b4gJtXfrNfU
8 months ago,talk,NDC TechTown 2022,C++: what comes next?,Chandler Carruth,57:58,58,https://youtube.com/watch?v=MLmdy1ZMM9Y
8 months ago,talk,NDC TechTown 2022,Surviving a chip shortage,Inge Fredriksen,59:17,59,https://youtube.com/watch?v=IMkOCp0Q3zM
8 months ago,talk,NDC TechTown 2022,C++ Lambda Idioms,Timur Doumler,56:29,56,https://youtube.com/watch?v=W4cnO36kihs
8 months ago,talk,NDC TechTown 2022,How C++23 changes the way we write code,Timur Doumler,59:25,59,https://youtube.com/watch?v=HdZTw5qLg6A
8 months ago,talk,NDC TechTown 2022,A lock-free atomic shared_ptr,Timur Doumler,1:03:22,63,https://youtube.com/watch?v=WHe-8Nzx9Ag
8 months ago,talk,NDC TechTown 2022,Fundamentals of Embedded Linux,Chris Simmons,1:04:15,64,https://youtube.com/watch?v=BdKyq56Cijo
8 months ago,talk,NDC TechTown 2022,Getting started with Yocto Project,Chris Simmons,1:03:27,63,https://youtube.com/watch?v=8M8U1EgnUVw
8 months ago,talk,NDC TechTown 2022,5 Years Of Teaching C++: A Retrospective,Martin Hořeňovský,57:01,57,https://youtube.com/watch?v=e_zJYwB6eB0
8 months ago,talk,NDC TechTown 2022,Neotron - why write a brand new ‘DOS’ for Arm in Rust?,Jonathan Pallant,1:00:34,61,https://youtube.com/watch?v=Gnyc75TRF1o
8 months ago,talk,NDC TechTown 2022,Learning Rust the wrong way,Ólafur Waage,51:54,52,https://youtube.com/watch?v=DL9LANLg5EA
8 months ago,talk,NDC TechTown 2022,Contemporary C++ in action,Daniela Engert,1:02:50,63,https://youtube.com/watch?v=lHCisBcw3kA
8 months ago,talk,NDC TechTown 2022,An Introduction To Floating Point Math,Martin Hořeňovský,45:24,45,https://youtube.com/watch?v=kmQQtoQ-Moc
8 months ago,talk,NDC TechTown 2022,Identifying Common Code Smells (In C++),Arne Mertz,55:03,55,https://youtube.com/watch?v=AriG-Wo3BYQ
8 months ago,talk,NDC TechTown 2022,Lightning Updates,Hana Dusíková,56:27,56,https://youtube.com/watch?v=Ls8PLTO3Qas
8 months ago,talk,NDC TechTown 2022,Making sense of Volatile,Inge Fredriksen,41:41,42,https://youtube.com/watch?v=MNIqT6msRZY
8 months ago,talk,NDC TechTown 2022,42 Silly Ways to say Hello in C,Olve Maudal,58:10,58,https://youtube.com/watch?v=qIblgUnkR0M
8 months ago,talk,NDC Minnesota 2022,Keynote: Lies Developers Tell Themselves,Billy Hollis,1:02:48,63,https://youtube.com/watch?v=cADdwFk2-7U
8 months ago,talk,NDC TechTown 2022,Zephyr RTOS: Software power tools for constrained devices,Balaji Srinivasan & Eirik Midttun,1:02:57,63,https://youtube.com/watch?v=5igL_-Je83g
8 months ago,talk,NDC TechTown 2022,Signed Integers Considered Harmful,Robert Seacord,1:00:59,61,https://youtube.com/watch?v=Fa8qcOd18Hc
8 months ago,talk,NDC TechTown 2022,MISRA C++202x: It ain't your grandpa's MISRA any more,Loïc Joly,56:41,57,https://youtube.com/watch?v=RwSaDVubdKk
8 months ago,talk,NDC TechTown 2022,"The Floor is Lava, trying to teach C++",Patricia Aas,54:32,55,https://youtube.com/watch?v=qnHpjgYekZs
8 months ago,talk,NDC TechTown 2022,Properties of Unit Tests,Arne Mertz,1:06:44,67,https://youtube.com/watch?v=5ZZUPk8wKWY
8 months ago,talk,NDC TechTown 2022,Auto-testing for situational awareness,James Westfall,55:02,55,https://youtube.com/watch?v=zJIqq1XsPsg
8 months ago,talk,NDC TechTown 2022,Code Analysis ++,Anastasia Kazakova,51:18,51,https://youtube.com/watch?v=Icg248MNt2Q
8 months ago,talk,NDC TechTown 2022,How to start a program,Anders Schau Knatten,1:00:54,61,https://youtube.com/watch?v=OGPmZzhDPYw
8 months ago,talk,NDC TechTown 2022,Analysis of Real World Apps with Frida,Kyle Ossinger,51:29,51,https://youtube.com/watch?v=8PD6vRBgQrg
8 months ago,talk,NDC TechTown 2022,C++20 - My Favourite Code Examples,Nicolai Josuttis,58:51,59,https://youtube.com/watch?v=ailViuK1gmk
8 months ago,talk,NDC TechTown 2022,The Boeing 737 MAX: When Humans and Technology Don't Mix,Kyle Kotowick,1:00:46,61,https://youtube.com/watch?v=opRbU6WZH9s
8 months ago,talk,NDC TechTown 2022,Breaking Dependencies: Type Erasure - The Implementation Details,Klaus Iglberger,54:34,55,https://youtube.com/watch?v=gvov-0CVYZc
8 months ago,talk,NDC TechTown 2022,"Error handling in C++: as easy as ""use exceptions""?",Vitaly Fanaskov,44:02,44,https://youtube.com/watch?v=4H8IZyVEHaE
8 months ago,talk,NDC Minnesota 2022,Keynote: Securing the Future,Laura Bell,47:14,47,https://youtube.com/watch?v=7iyB4nHfUwQ
8 months ago,talk,NDC Minnesota 2022,Keynote: The Next Decade of Software Development,Richard Campbell,1:03:10,63,https://youtube.com/watch?v=twMM9NQXRaI
8 months ago,talk,NDC Minnesota 2022,"Keynote: Capability, Vulnerability, Fallibility, and Flexibility",Anjuan Simmons,40:17,40,https://youtube.com/watch?v=-6iRgh9FCOs
9 months ago,talk,NDC TechTown 2022,A Preview of C++ 23,Daniela Engert,1:04:05,64,https://youtube.com/watch?v=r8c6ws9Tow0
9 months ago,talk,NDC TechTown 2022,Theory makes beautiful programs,Jørgen Kvalsvik,58:50,59,https://youtube.com/watch?v=VDiRdzdwgNc
9 months ago,talk,NDC TechTown 2022,"Typical C++, But Why?",Björn Fahller,53:54,54,https://youtube.com/watch?v=PmVmaT1JNbw
9 months ago,other,NDC London 2023,NDC LONDON 2023,The Agenda is Oot!,0:46,1,https://youtube.com/watch?v=UHvgzDzqutM
9 months ago,talk,NDC Melbourne 2022,#WinUIEverywhere,Nick Randolph,48:14,48,https://youtube.com/watch?v=W2D8Qjx5jQc
9 months ago,talk,NDC Melbourne 2022,JWT! What is it good for? Absolutely everything!,Ben Dechrai,19:07,19,https://youtube.com/watch?v=R1fCs2a2xXw
9 months ago,talk,NDC Melbourne 2022,Does Spam have an opinion?,Lars Klint,41:33,42,https://youtube.com/watch?v=NehPwM9eG7g
9 months ago,talk,NDC Melbourne 2022,Apollo Federation: Connecting GraphQL Microservices,Allen Azemia,47:57,48,https://youtube.com/watch?v=FXd31Lv34NA
9 months ago,talk,NDC Melbourne 2022,Developing Spidey Senses,Ron Dagdag,38:45,39,https://youtube.com/watch?v=P-cC09vVG7M
9 months ago,talk,NDC Melbourne 2022,Five Design Patterns to build resilient Applications,Derek Bingham,1:31:24,91,https://youtube.com/watch?v=gE4Bo5ZjfgY
9 months ago,talk,NDC Melbourne 2022,JavaScript apps go Int(ernationa)l,Phil Nash,42:53,43,https://youtube.com/watch?v=l9vMNGomm9s
9 months ago,talk,NDC Melbourne 2022,Easier Deployments using a Green:Blue Strategy,Patrick Zhao,59:30,60,https://youtube.com/watch?v=tRfa93xp0SI
9 months ago,talk,NDC Melbourne 2022,Stop Caring about Kubernetes with Azure Container Apps & Dapr,Todd Whitehead,54:39,55,https://youtube.com/watch?v=vNz7U8r5wjc
9 months ago,talk,NDC Melbourne 2022,"Building a Raspberry Pi Robot Arm with  NET 6, Blazor and SignalR",Peter Gallagher,49:05,49,https://youtube.com/watch?v=BfR08xNTL4w
9 months ago,talk,NDC Melbourne 2022,Azure Kubernetes Services 101 for Developers,Jorge Arteiro,56:12,56,https://youtube.com/watch?v=DyPzEfeHz64
9 months ago,talk,NDC Melbourne 2022,Mobile App Accessibility,Allison Ravenhall,32:45,33,https://youtube.com/watch?v=ZR8MHFTEtlc
9 months ago,talk,NDC Melbourne 2022,Down the Oregon Trail with Functional C#,Simon Painter,51:07,51,https://youtube.com/watch?v=STCaelGWEeA
9 months ago,talk,NDC Melbourne 2022,Interviewing like a Boss,Kris Howard,1:01:48,62,https://youtube.com/watch?v=IJ8Yb1uMZKA
9 months ago,talk,NDC Melbourne 2022,"Demystifying Azure AD, JWTs & OIDC",Graeme Foster,1:01:48,62,https://youtube.com/watch?v=x79xykhpBNo
9 months ago,talk,NDC Melbourne 2022,Chasing the holy grail  Reusable Web Components and Design Tokens,Duncan Hunter,56:28,56,https://youtube.com/watch?v=I2_-czgGAls
9 months ago,talk,NDC Melbourne 2022,Building Airplanes in the Sky with Serverless and Low Code,Todd Whitehead,47:21,47,https://youtube.com/watch?v=G1iL9JYBywY
9 months ago,talk,NDC Melbourne 2022,Working in the industry as a PhD graduate,Sahar Sohrabi,14:47,15,https://youtube.com/watch?v=0JezWEaSQ8k
9 months ago,talk,NDC Melbourne 2022,How to write better legacy code: A developer's wishlist,Bhaman Nikkahan,21:38,22,https://youtube.com/watch?v=K5QzxzuGsDw
9 months ago,talk,NDC Melbourne 2022,GitHub like a Boss,Michelle Mannering,49:31,50,https://youtube.com/watch?v=czC2DcTHYxY
9 months ago,talk,NDC Melbourne 2022,PICKUP DATA: A Kafka Adventure Game,Kris Jenkins,46:39,47,https://youtube.com/watch?v=3AZFMT0LNAU
9 months ago,talk,NDC Melbourne 2022,Hello AI World! - Why Developers Should Care About AI,Matthew Renze,59:50,60,https://youtube.com/watch?v=GZD9cfPFJxs
9 months ago,talk,NDC Melbourne 2022,Making neural networks run in browser with ONNX,Ron Dagdag,50:44,51,https://youtube.com/watch?v=QZ2WhkjaCV0
9 months ago,talk,NDC Melbourne 2022,The Modern Trolley Problem,Michelle Sandford,59:10,59,https://youtube.com/watch?v=XphKVz0xX64
9 months ago,talk,NDC Melbourne 2022,Understanding the Cyber Security Acronym Soup,Kieran Jacobsen,50:45,51,https://youtube.com/watch?v=XzJlq_XrlCI
9 months ago,talk,NDC Melbourne 2022,"Diamonds are forever, so are URLs",Wing Ho,13:05,13,https://youtube.com/watch?v=XDJ7_UvRjis
9 months ago,talk,NDC Melbourne 2022,"DevOps Pitfalls, Beyond The Technology",Emad Alashi,10:44,11,https://youtube.com/watch?v=I7n797EMeJU
9 months ago,talk,NDC Melbourne 2022,Avoiding DNS Pain,Kieran Jacobsen,9:56,10,https://youtube.com/watch?v=0_ZhiNnxEsA
9 months ago,talk,NDC Melbourne 2022,210 x 297   UX Design for the Physical World,Rebecca Platt,13:06,13,https://youtube.com/watch?v=CwTFVvSC2N0
9 months ago,talk,NDC Melbourne 2022,eXential XSS (Cross Site Scripting),Alex Mackey,1:02:06,62,https://youtube.com/watch?v=bl7wFMwboBM
9 months ago,talk,NDC Melbourne 2022,Coding in the Cloud with GitHub Codespaces,Damian Brady,57:39,58,https://youtube.com/watch?v=dgyk7zkttHI
9 months ago,talk,NDC Melbourne 2022,Entity Framework Core Unchained  Getting the Best Performance from Your ORM,Dan Mallott,1:00:40,61,https://youtube.com/watch?v=zyjwHJwzHB8
9 months ago,talk,NDC Melbourne 2022,IP Allow lists suck  Secure your staging environments with Cloudflare workers,Klee Thomas,55:58,56,https://youtube.com/watch?v=2tizzywjIUw
9 months ago,talk,NDC Melbourne 2022,Bicep: Deploy to Azure cloud without it being a pain in the Arm,Paul Glavich,1:02:26,62,https://youtube.com/watch?v=9uKve5hq9kY
9 months ago,talk,NDC Melbourne 2022,Unleash the Power of Visual Studio Code,Aaron Powell,59:21,59,https://youtube.com/watch?v=I5kx__o4S3k
9 months ago,talk,NDC Melbourne 2022,Refactoring Components,Erin Zimmer,49:36,50,https://youtube.com/watch?v=qSFBC5X72_c
9 months ago,talk,NDC Melbourne 2022,Banking on Australia as a tech nation,James Wilson,58:14,58,https://youtube.com/watch?v=4W_LnDLigds
9 months ago,talk,NDC Melbourne 2022,Practical Pipelines  A Houseplant Soil Alerting System with ksqlDB,Danica Fine,52:41,53,https://youtube.com/watch?v=qz_ulWea7nc
9 months ago,talk,NDC Melbourne 2022,Space in the 2020's,Richard Campbell,1:10:06,70,https://youtube.com/watch?v=o6cK-m-2stg
9 months ago,talk,NDC Melbourne 2022,Defensive Coding Bootcamp,Heather Downing,50:59,51,https://youtube.com/watch?v=avEHsz9y918
9 months ago,talk,NDC Melbourne 2022,NET Everything,Melissa Houghton,49:50,50,https://youtube.com/watch?v=_tRa4Mg3sqg
9 months ago,talk,NDC Melbourne 2022,Deploying Cloud Infrastructure using Pulumi,Shahid Iqbal,58:18,58,https://youtube.com/watch?v=A_gtQs0OLH0
9 months ago,talk,NDC Melbourne 2022,Engineering for Low Code Solutions,Andrew Coates,57:07,57,https://youtube.com/watch?v=KrtXD7yc_Ek
9 months ago,talk,NDC Melbourne 2022,Type safe GraphQL with TypeScript,Aaron Powell,56:40,57,https://youtube.com/watch?v=jJ3tYhO8uuQ
