Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
816080,"The Murder of Roger Ackroyd (Hercule Poirot, #4)",Agatha Christie,"Christie, Agatha",,"=""0007141343""","=""9780007141340""",5,4.27,HarperCollins Publishers,Paperback,368,2002,1926,2017/11/02,2017/10/12,,,read,"Written from the perspective of Dr. Sheppard, the person who found the death Roger Ackroyd. This novel has the most layers and complexity of all the Hercule Poirot stories with an ending that is unforeseeable. The suspense grows while one possible suspect is cleared after the other. Who thought that the little gardener next door to Dr. Sheppard would be the famous detective that could entangle this net of contradictions and secrets? A great novel and not your typical Hercule Poirot adventure.",,,1,0
19356422,Gute Beziehungen: Wie sie entstehen und stärker werden,Thomas Gordon,"Gordon, Thomas","Hainer Kober, Karlpeter Breuer","=""""","=""""",3,3.82,Klett-Cotta,Kindle Edition,139,2013,2013,2017/10/01,2017/10/01,,,read,"Aktives Zuhören, Ich-Perspektive für Dinge die einem stören und die Analogie mit dem Fenster (wem gehört das Problem?) können dabei helfen, gute Beziehungen aufzubauen und zu stärken. Ich hätte mir mehr Beispiele gewünscht, bei denen das gerade besprochene auf eine andere Art nochmals erklärt worden wäre. Dies hätte mir bei einigen Kapiteln sehr geholfen. ",,,1,0
35835832,Warum weniger mehr ist: Wie Sie durch Minimalismus mehr Zufriedenheit und Glück gewinnen (German Edition),Michael Leister,"Leister, Michael",,"=""""","=""""",3,2.85,,Kindle Edition,40,2017,,2017/09/25,2017/10/01,,,read,"Ein guter Reminder wieso weniger manchmal mehr ist. Trotz der Kürze des Buches gibt es doch etliche unnötige Wiederholungen, auf die man hätte verzichten können.",,,1,0
25653160,Git for Teams: A User-Centered Approach to Creating Efficient Workflows in Git,Emma Jane Hogbin Westby,"Westby, Emma Jane Hogbin",,"=""1491911182""","=""9781491911181""",2,3.54,O'Reilly Media,Paperback,356,2015,2015,2017/10/01,2017/08/28,,,read,"The book contains a few interesting graphics and flow diagrams to determine which command in your situation is he right one. If you are in a situation you don’t want to be, those will help you to quickly resolve them without making the situation worse.<br/><br/><p>I was a bit surprised how long it took to come to Git commands. The introduction works without any commands, but I find it not that helpful to talk about a command and not showing it. I’m also a bit puzzled about the structure. You have everything in the book to explain Git for beginners and go up to teamwork. But with the structure it has, the book will be hard to understand for a Git novice. And those who are interested in the teamwork part are bored with commands that should be part of an introduction. The same problem I found in the chapters about the platforms to host your Git repositories. It’s nice to show options, but explaining GitHub, BitBucket and GitLab seems to be too much for a book on how teams can work with Git. </p><br/><br/>",,,1,0
26720867,Effective Debugging: 66 Specific Ways to Debug Software and Systems (Effective Software Development Series),Diomidis Spinellis,"Spinellis, Diomidis",,"=""0134394798""","=""9780134394794""",2,4.03,Addison-Wesley Professional,Paperback,256,2016,2016,2017/09/15,2017/04/11,,,read,"I heard a lot of good things about that book and more than one developer recommended it to me. However, I found this book disappointing. It may be that I know far too much about debugging but none of those 66 ways offered any new insights. I read throw the first 4 or 5 advices before even realizing that those banalities aren’t the warmup but the important content of the book. I mean, is using a bug tracker / ticketing system, google the problem or run your program until the bug hits really that ground-breaking? I don’t think so. The other advices are more specific and some are even great, but overall the book stays at the simple end of debugging and doesn’t help you much when you have a complex legacy application that doesn’t behave. <br/><br/><p><br/>The book has its good sides and when you are a junior developer (or didn’t need to debug much code) it may be even helpful. You certainly can save a lot of time if you follow the advices and don’t have to spend time figuring out those things on your own.</p><br/>",,,1,0
6443938,Bridging the Communication Gap: Specification by Example and Agile Acceptance Testing,Gojko Adzic,"Adzic, Gojko",,"=""0955683610""","=""9780955683619""",4,4.07,Neuri Limited,Paperback,284,2009,2009,2017/09/15,2017/09/03,,,read,"A good description of the problems that you can end up with when you can’t bridge the communication gab. I liked the introduction into BDD and using examples to describe what software should do. It’s not as technical as Specification by Example and therefore could work with the business side as well. I have read different books by Gojko but here I missed that surprising realisation the other books offered. Nevertheless, if you work in agile projects this book will be a great help. ",,,1,0
33369254,The Manager's Path: A Guide for Tech Leaders Navigating Growth and Change,Camille Fournier,"Fournier, Camille",,"=""1491973897""","=""9781491973899""",5,4.26,O'Reilly Media,Paperback,226,2017,2017,2017/08/27,2017/08/21,,,read,A well written and easy to follow book on how your role changes when you move from developer to manager. Managing people isn’t the same as writing code and Camille did a great job to point out what you no longer can do when you changed your role. Too often managers forget that they now should do different things what ends up with those code rewrites as described in the book. Some vaguely described outcomes remembered me at my first boss after the university and how he struggled to accept his role. Don’t underestimate that transition. ,,,1,0
36246240,arc42 in Aktion: Praktische Tipps zur Architekturdokumentation,Gernot Starke,"Starke, Gernot",Peter Hruschka,"=""3446448012""","=""9783446448018""",4,4.44,Carl Hanser Verlag GmbH & Co. KG,Paperback,198,2016,,2017/08/20,2017/09/15,,,read,"Eine sehr hilfreiche Lektüre für alle die mit der Arc42 Vorlage ihre Software dokumentieren. Das Buch enthält zahlreiche Tipps und Klarstellungen, die einem viel Zeit sparen können. Mir hat dabei die Idee von Tabellen bei den Entwurfsentscheidungen sehr gefallen. Allerdings hätte ich so einen Tipp direkt in der Vorlage erwartet, wo man als Anwender eher nachschaut. Nicht anfreunden konnte ich mich mit den vielen UML Diagrammen. Blättert man das Buch nur durch, so scheinen diese zu überwiegen. Der aufmerksame Leser hingegen nervt sich über die vielen Beteuerungen, das UML nur ein Vorschlag und keinesfalls eine Notwendigkeit sei. Da hätte weniger UML und auch weniger Beteuerungen die Möglichkeit eröffnet, mehr über die automatische Generierung von Dokumentation zu berichten. Die Werkzeuge (wie asciidoc) werden zwar vorgestellt, doch nur kurz und oberflächlich. <br/><br/><br/>",,,1,0
15826902,Deutsch! Das Handbuch für attraktive Texte,Wolf Schneider,"Schneider, Wolf",,"=""3499619938""","=""9783499619939""",4,3.49,Rohwolt Taschenbuch Verlag,Paperback,316,2007,2005,2017/09/15,2017/08/16,,,read,"Ein sehr interessantes Buch um sich intensiver mit der Deutschen Sprache auseinander zu setzen. Unzählige Beispiele helfen einem, schlechte Texte zu erkennen. Die Fehler fallen einem sofort auf, doch hat man damit nur den ersten Schritt geschafft. Selber besser zu schreiben ist die Herausforderung, bei der das Buch weniger auf den erhobenen Zeigefinger und mehr auf praktische Tipps setzten könnte. Mich störten in diesem Buch die Kritiken an den gängigen Tageszeitungen weniger als in [b:Deutsch für Profis. Wege zu gutem Stil.|2573367|Deutsch für Profis. Wege zu gutem Stil.|Wolf Schneider|https://images.gr-assets.com/books/1341343181s/2573367.jpg|2585154]. Doch auch hier gibt es etliche Stellen, die mehr an Altersstarrsinn erinnern als an objektive Kritik. Alles in allem überwiegen dennoch die positiven Aspekte, auch wenn ich schlussendlich froh war, das Ende erreicht zu haben – kürzer hätte auch hier nicht geschadet.",,,1,0
1086321,"The Mystery of the Blue Train (Hercule Poirot, #6)",Agatha Christie,"Christie, Agatha",,"=""0007120761""","=""9780007120765""",4,3.87,Harper Collins,Paperback,383,2001,1928,2017/08/06,2017/08/01,,,read,"A famous ruby, the murder of a millionaires’ daughter in a train and the south of France give a very interesting combination. The story starts with a shady transaction and then flows a bit slow to the train incident. From there on it’s hunting time. Who has what interest and which of those who need money so urgently would kill to get it? The side stories seem to be irrelevant until the last moment when Poirot finds all the parts he needs to catch the killer. ",,,1,0
826674,"The ABC Murders (Hercule Poirot, #13)",Agatha Christie,"Christie, Agatha",,"=""0007119291""","=""9780007119295""",4,4.03,William Morrow; HarperCollins,Paperback,252,2011,1936,2017/08/01,2017/07/16,,,read,"The ABC Murders break with the rest of the Poirot series. While we are used to the point of view of Poirot and Hastings, this time we get other views nicely integrated in the development of the story. That gives the plot more depth and the reader knows details that Poirot first needs to find. Having those different storylines coming together creates a big excitement. That technique is used in every Dan Brown book and gives there the dramaturgic effect he is known for.<br/><br/>The story itself starts with a simple letter. Is it from a crazy fan or a lunatic killer? Poirot hopes for the first but expects the later. And as always, he is right. More letters come and as they think they can catch the murder a letter is lost in the mail. A lot needs to be done to figure out who is the killer and if he is a criminal mastermind or just mad.<br/>",,,1,0
85009,Design Patterns: Elements of Reusable Object-Oriented Software,Erich Gamma,"Gamma, Erich","Grady Booch, Richard Helm, Ralph Johnson, John Vlissides","=""0201633612""","=""9780201633610""",2,4.20,Addison-Wesley Professional,Hardcover,416,1994,1994,2016/12/29,2016/12/23,,,read,"This book did a great service to the field of programming. The catalogue inside gives names to recurring solutions and extracted the essence of them to define the 23 patterns described in this book. That will be the reason for most of the 5 star reviews.<br/><br/>However, if we let the historic importance aside, this book is full of unnecessary complexity. Do you really need to talk about abstract syntax trees (AST) just to explain the visitor pattern? It’s not a problem if you have an academic background or a degree in computer science. For everyone else a much simpler example of a file system with files and directories would have the same outcome but would be much simpler to understand. <br/>If you not only want to have a book for the nightstand, get the [b:Head First Design Patterns|58128|Head First Design Patterns|Eric Freeman|https://images.gr-assets.com/books/1408309444s/58128.jpg|56605] book instead. That has the practical aspects much better covered and helps you to understand the idea of patterns more easily. <br/>",,,1,0
16307,"Hallowe'en Party (Hercule Poirot, #41)",Agatha Christie,"Christie, Agatha",,"=""0007120680""","=""9780007120680""",3,3.57,Harper,Paperback,336,2001,1969,2016/12/15,2016/12/11,,,read,"One of the last books with Hercule Poirot, who feels his old age and things are no longer as easy as they used to be. The murder of a girl is therefore a good variety to an otherwise rather boring life. The book has not much action and all takes a little bit longer as in the earlier novels. Nevertheless, the story develops nicely and captures the things that get less easy with older age very well. If you shift your attention from the crime solving, then this book offers some nice character development of Poirot and Ariadne Oliver. ",,,1,0
